ID,Inning,Inning Half,Home Team,Home Score,Away Team,Away Score,Ball Count,Strike Count,Out Count,Outs this Action,Current Home Pitcher,Current Away Pitcher,Current Home Batter,Current Away Batter,Outcomes,Batted Ball,Air or Ground,Targeted Defender,Defensive Outcome,On First,On Second,On Third,Home,Is_Walk,Is_Strikeout,Is_InPlay,Is_Hit,Is_HBP,Is_Pickoff,Is_StealAttempt,Is_StealSuccess,Error_Count,Is_Liveball,Is_Single,Is_Double,Is_Triple,Is_Homerun,AB_Over,GameDone,Batting Team,Current Pitcher,Catcher,First Base,Second Base,Third Base,Shortstop,Left Field,Center Field,Right Field,Skip_Bool,Baselines
201,3,False,SD,24,SF,19,1,2,0,0,starter Ollie Roeseler,starter Jean Reich,secondbase Delos Echols,centerfield A.J. Oswalt,"['Ball', 'Looking', 'Splitter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,secondbase Delos Echols,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
202,3,False,SD,25,SF,19,1,2,0,0,starter Ollie Roeseler,starter Jean Reich,secondbase Delos Echols,centerfield A.J. Oswalt,"['solid', 'left', 'Cutter']",out,airball,leftfield,"['throwing error by leftfield Logan Stephens followed by a fielding error by firstbase John Redmond', 'XX fielding error by Logan Stephens']",None,None,None,[secondbase Delos Echols],False,False,False,False,False,False,False,False,3,False,False,False,False,False,True,False,secondbase Delos Echols,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
203,3,False,SD,26,SF,19,0,0,0,0,starter Ollie Roeseler,starter Jean Reich,leftfield Benny Powell,centerfield A.J. Oswalt,"['under', 'dead center', 'Splitter']",out,groundball,shortstop,"['throwing error by shortstop Karlos Smith followed by a fielding error by firstbase John Redmond', 'XX fielding error by Karlos Smith']",None,None,None,[leftfield Benny Powell],False,False,False,False,False,False,False,False,3,False,False,False,False,False,True,False,leftfield Benny Powell,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
204,3,False,SD,26,SF,19,1,0,0,0,starter Ollie Roeseler,starter Jean Reich,shortstop Bob Small,centerfield A.J. Oswalt,"['Ball', 'Looking', 'Change Up']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,shortstop Bob Small,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
205,3,False,SD,26,SF,19,2,0,0,0,starter Ollie Roeseler,starter Jean Reich,shortstop Bob Small,centerfield A.J. Oswalt,"['Ball', 'Looking', 'Change Up']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,shortstop Bob Small,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
206,3,False,SD,27,SF,19,2,0,0,0,starter Ollie Roeseler,starter Jean Reich,shortstop Bob Small,centerfield A.J. Oswalt,"['flare', 'center left', 'Change Up']",double,airball,centerfield,['throwing error by centerfield A.J. Oswalt followed by a fielding error by firstbase John Redmond'],None,None,None,[shortstop Bob Small],False,False,False,False,False,False,False,False,2,False,False,True,False,False,True,False,shortstop Bob Small,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
207,3,False,SD,27,SF,19,0,1,0,0,starter Ollie Roeseler,starter Jean Reich,thirdbase Teyo Miraldi,centerfield A.J. Oswalt,"['Strike', 'Foul', 'Splitter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,thirdbase Teyo Miraldi,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
208,3,False,SD,27,SF,19,0,2,0,0,starter Ollie Roeseler,starter Jean Reich,thirdbase Teyo Miraldi,centerfield A.J. Oswalt,"['Strike', 'Looking', 'Splitter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,thirdbase Teyo Miraldi,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
209,3,False,SD,27,SF,19,0,2,0,0,starter Ollie Roeseler,starter Jean Reich,thirdbase Teyo Miraldi,centerfield A.J. Oswalt,"['Strike', 'Foul', 'Splitter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,thirdbase Teyo Miraldi,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
210,3,False,SD,27,SF,19,0,2,0,0,starter Ollie Roeseler,starter Jean Reich,thirdbase Teyo Miraldi,centerfield A.J. Oswalt,"['Strike', 'Foul', 'Change Up']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,thirdbase Teyo Miraldi,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
211,3,False,SD,27,SF,19,1,2,0,0,starter Ollie Roeseler,starter Jean Reich,thirdbase Teyo Miraldi,centerfield A.J. Oswalt,"['Ball', 'Looking', 'Change Up']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,thirdbase Teyo Miraldi,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
212,3,False,SD,27,SF,19,1,2,0,0,starter Ollie Roeseler,starter Jean Reich,thirdbase Teyo Miraldi,centerfield A.J. Oswalt,"['Strike', 'Foul', 'Splitter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,thirdbase Teyo Miraldi,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
213,3,False,SD,27,SF,19,2,2,0,0,starter Ollie Roeseler,starter Jean Reich,thirdbase Teyo Miraldi,centerfield A.J. Oswalt,"['Ball', 'Looking', 'Cutter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,thirdbase Teyo Miraldi,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
214,3,False,SD,27,SF,19,3,2,0,0,starter Ollie Roeseler,starter Jean Reich,thirdbase Teyo Miraldi,centerfield A.J. Oswalt,"['Ball', 'Looking', 'Cutter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,thirdbase Teyo Miraldi,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
215,3,False,SD,27,SF,19,3,2,0,0,starter Ollie Roeseler,starter Jean Reich,thirdbase Teyo Miraldi,centerfield A.J. Oswalt,"['Strike', 'Foul', 'Cutter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,thirdbase Teyo Miraldi,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
216,3,False,SD,27,SF,19,4,2,0,0,starter Ollie Roeseler,starter Jean Reich,thirdbase Teyo Miraldi,centerfield A.J. Oswalt,"['Ball', 'Looking', 'Change Up']",None,None,None,None,thirdbase Teyo Miraldi,None,None,[],True,False,False,False,False,False,False,False,0,False,False,False,False,False,True,False,thirdbase Teyo Miraldi,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
217,3,False,SD,27,SF,19,1,0,0,0,starter Ollie Roeseler,starter Jean Reich,rightfield Oil Can Vardell,centerfield A.J. Oswalt,"['Ball', 'Looking', 'Change Up']",None,None,None,None,thirdbase Teyo Miraldi,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,rightfield Oil Can Vardell,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
218,3,False,SD,29,SF,19,1,0,0,0,starter Ollie Roeseler,starter Jean Reich,rightfield Oil Can Vardell,centerfield A.J. Oswalt,"['burner', 'center right', 'Splitter']",out,airball,secondbase,"['throwing error by secondbase Stephen Smith followed by a fielding error by firstbase John Redmond', 'XX fielding error by Stephen Smith']",None,None,None,"[thirdbase Teyo Miraldi, rightfield Oil Can Vardell]",False,False,False,False,False,False,False,False,3,False,False,False,False,False,True,False,rightfield Oil Can Vardell,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
219,3,False,SD,29,SF,19,1,0,0,0,starter Ollie Roeseler,starter Jean Reich,firstbase Jerry Johnson,centerfield A.J. Oswalt,"['Ball', 'Looking', 'Splitter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,firstbase Jerry Johnson,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
220,3,False,SD,29,SF,19,2,0,0,0,starter Ollie Roeseler,starter Jean Reich,firstbase Jerry Johnson,centerfield A.J. Oswalt,"['Ball', 'Looking', 'Cutter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,firstbase Jerry Johnson,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
221,3,False,SD,29,SF,19,2,1,0,0,starter Ollie Roeseler,starter Jean Reich,firstbase Jerry Johnson,centerfield A.J. Oswalt,"['Strike', 'Foul', 'Splitter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,firstbase Jerry Johnson,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
222,3,False,SD,29,SF,19,2,1,0,0,starter Ollie Roeseler,starter Jean Reich,firstbase Jerry Johnson,centerfield A.J. Oswalt,"['burner', 'dead center', 'Cutter']",single,groundball,shortstop,['throwing error by shortstop Karlos Smith followed by a fielding error by firstbase John Redmond'],None,None,firstbase Jerry Johnson,[],False,False,False,False,False,False,False,False,2,False,True,False,False,False,True,False,firstbase Jerry Johnson,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
223,3,False,SD,29,SF,19,0,1,0,0,starter Ollie Roeseler,starter Jean Reich,centerfield Dave Eckert,centerfield A.J. Oswalt,"['Strike', 'Foul', 'Splitter']",None,None,None,None,None,None,firstbase Jerry Johnson,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,centerfield Dave Eckert,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
224,3,False,SD,31,SF,19,0,1,0,0,starter Ollie Roeseler,starter Jean Reich,centerfield Dave Eckert,centerfield A.J. Oswalt,"['burner', 'right', 'Splitter']",out,airball,secondbase,"['throwing error by secondbase Stephen Smith followed by a fielding error by firstbase John Redmond', 'XX fielding error by Stephen Smith']",None,None,None,"[firstbase Jerry Johnson, centerfield Dave Eckert]",False,False,False,False,False,False,False,False,3,False,False,False,False,False,True,False,centerfield Dave Eckert,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
225,3,False,SD,31,SF,19,0,0,0,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,centerfield A.J. Oswalt,"['burner', 'far right', 'Splitter']",single,groundball,firstbase,single,designatedhitter Glenn Jones,None,None,[],False,False,False,False,False,False,False,False,0,False,True,False,False,False,True,False,designatedhitter Glenn Jones,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
226,3,False,SD,31,SF,19,0,1,0,0,starter Ollie Roeseler,starter Jean Reich,catcher John Benzschawel,centerfield A.J. Oswalt,"['Strike', 'Foul', 'Splitter']",None,None,None,None,designatedhitter Glenn Jones,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,catcher John Benzschawel,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
